'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'67,'Text 772,"'UN (KFOR) about 5,000 providing logistic spt for tps deployed in the FRY province of Kosovo",'1158,'79.29687500
'67,'Text 773,"'a UNPREDEP 1997 US$45m 1998 US$21m",'1159,'52.05078125
'68,'Text 774,"'NATO and Non-NATO Europe 95",'1160,'34.74121094
'68,'Table 80,"",'1161,'84.96093750
'68,'Table 81,"",'1162,'89.01367188
'68,'Section header 240,"'Total Armed Forces",'1163,'67.33398438
'68,'Text 775,"'ITALY 47: Air Force 2 AB-212",'1164,'47.94921875
'68,'Section header 241,"'Air Force 800",'1165,'43.31054688
'68,'Text 776,"'Foreign Forces",'1166,'46.19140625
'68,'Text 777,"'Moldova Mol",'1167,'35.88867188
'68,'Text 778,"'(incl Defence Aviation) TPT 1 mixed sqn ac 3 An-72, 1 Tu-134, (6 MiG-29 in store) hel 11 Mi-8 SAM 1 bde with 25 SA-3/-5",'1168,'57.66601563
'68,'Table 82,"",'1169,'88.18359375
'68,'Text 779,"'ACTIVE 8,220 (incl 300 Central HQ and Command staff; $5,200 conscripts) Terms of service up to 18 months",'1170,'74.85351563
'68,'Section header 242,"'Paramilitary 3,400",'1171,'39.79492188
'68,'Text 780,"'AIFV 53 BMD-1 APC 11 BTR-80, 11 BTR-D, 1 BTR-60PB, 6 MT-LB, 127 TAB-71, plus 149 'look-a-likes' TOTAL ARTY 151 TOWED ARTY 122mm: 18 M-30; 152mm: 32 D-20, 21 2A36 COMBINED GUN/MOR 120mm: 2 SS MRL 220mm: 11 9P140 Uragan MOR 82mm: 54; 120mm: 60 M-120 ATGW 70 AT-4 Spigot, 19 AT-5 Spandral, 27 AT-6 Spiral RCL 73mm: SPG-9 ATK GUNS 100mm: 36 MT-12 AD GUNS 23mm: 30 ZU-23; 57mm: 12 S-60 SURV GS-13 (arty), 1 L219/200 PARK-1 (arty), Long Trough ((SNAR-1) arty), Pork Trough ((SNAR-2/-6) veh, arty), Small Fred/Small Yawn (veh, arty), Big Fred ((SNAR-10) veh, arty)",'1172,'60.20507813
'68,'Text 781,"'Comd HQ spt tps No. 1 Regt (inf bn): 3 rifle, 1 spt coy No. 2 Regt (composite regt) 1 air wg (76) with ac 40-1 Bird Dog, 2 BN-2B Islander hel 5 SA-316B, 2 NH-369M Hughes, 2 AB-47G2 1 maritime sqn (210) with 3 ex-GDR Kondor 1 PCC, 4 PCI, 3 harbour craft, 1 LCVP 1 AD bty; 14.5mm: 50 ZPU-4; 40mm: 40 Bofors No. 3 Regt (Depot Regt): 1 engr sqn, 1 workshop, 1 ordnance, 1 airport coy",'1173,'67.57812500
'68,'Text 782,"'RESERVES some 66,000",'1174,'41.01562500
'68,'Text 783,"'Army 7,120",'1175,'45.50781250
'68,'Text 784,"'INTERNAL TROOPS (Ministry of Interior) 2,500 OPON (Ministry of Interior) 900 (riot police)",'1176,'52.14843750
'68,'Section header 243,"'Total Armed Forces",'1177,'46.77734375
'68,'Text 785,"'(incl 5,200 conscripts) 3 MR bde 1 arty bde, 1 indep MR 1 indep gd, 1 SF, 1 indep engr, 1 indep ATK bn",'1178,'50.00000000
'68,'Section header 244,"'EQUIPMENT",'1179,'39.79492188
'68,'Text 786,"'ACTIVE 2,140",'1180,'49.51171875
'68,'Section header 245,"'Armed Forces of Malta 2,140",'1181,'44.94628906
'69,'Title 23,"'96 NATO and Non-NATO Europe",'1182,'35.30273438
'69,'Text 787,"'one-third at 100%, one-third at 50-70%, one-third at 10-20%.",'1183,'88.57421875
'69,'Section header 246,"'Opposition",'1184,'51.85546875
'69,'Text 788,"'DNIESTR s5-10,000 (plus 15,000 on mob) incl Republican Guard (Dniestr bn), Delta bn, £1,000 Cossacks Eqpt incl 18 tks; 40 APC; 122mm arty; BM-21MRL; 82mm and 120mm mor; 6 Mi-8, 2 Mi-2 hel",'1185,'84.13085938
'69,'Text 789,"'Foreign Forces",'1186,'37.47558594
'69,'Text 790,"'RUSSIA 1,500: 1 op gp PEACEKEEPING Russia 500: 1 MR bn",'1187,'64.89257813
'69,'Text 791,"'Romania R",'1188,'43.01757813
'69,'Text 792,"'MBT 1,373: 821 T-55, 30 T-72, 314 TR-85 M1, 208 TR- 580 ASLT GUN 84 SU-100 RECCE 121 BRDM-2 AIFV 177 MLI-84 APC 1,316: 170 TAB-77, 430 TABC-79, 1,058 TAB-71, 88 MLVM, 70 TAB ZIMBRU, plus 1,115 'look-a- likes' TOTAL ARTY 1,381 TOWED 788: 122mm: 258 M-1938 (M-30) (A-19); 130mm: 20 Gun 82; 150mm: 12 Skoda (Model 1934); 152mm: 114 Gun-how 85, 330 Model 81, 54 M-1937 (ML-20) SP 48: 122mm: 2S1, 42 Model 89 MLRS 122mm: 177 APR-40 MOR 120mm: 368 M-1982 SSM launchers: 9 FROG ATGM 53 9P122, 121 9P133, 54 9P148 ATK GUNS 57mm: 370; 85mm: 130; 100mm: 937 Gun 77, 75 Gun 75 AD GUNS 85mm caliber and above: 384 SAM 62 SA-6/-7/-8 SURV GS-13 (arty), 1 L219/200 PARK-1 (arty), Long Trough ((SNAR-1) arty), Pork Trough ((SNAR-2/-6) veh, arty), Small Fred/Small Yawn (veh, arty), Big Fred ((SNAR-10) veh, arty) UAV 6 Shadow-600",'1189,'78.71093750
'69,'Table 83,"",'1190,'96.33789063
'69,'Section header 247,"'Navy 10,200",'1191,'45.14160156
'69,'Section header 248,"'EQUIPMENT",'1192,'43.31054688
'69,'Text 793,"'(incl 21,000 in centrally controlled units; 35,000 conscripts) Terms of service All services 12 months",'1193,'82.56835938
'69,'Text 794,"'RESERVES 470,000",'1194,'49.12109375
'69,'Text 795,"'ACTIVE 103,000",'1195,'63.18359375
'69,'Text 796,"'(incl 5,000 conscripts) Navy HQ with 1 Naval fleet, 1 Danube flotilla, 1 Naval inf corps BASES Coastal Mangalia, Constanta Danube Braila, Giurgiu, Tulcea, Galati",'1196,'90.77148438
'69,'Section header 249,"'Army 52,900",'1197,'46.87500000
'69,'Text 797,"'Army 400,000 Navy 30,000 Air Force 40,000",'1198,'84.47265625
'69,'Text 798,"'(incl 21,000 conscripts) 3 Army Corps HQ each with 2-3 mech 1 tk, 1 mtn, 1 arty, 1 ATK bde, 2 para bde Army tps: 1 arty, 1 ATK, 1 SAM bde, 1 engr regt Defence Staff tps: 2 AB (Air Force), 1 gd bde Land Force tps: 1 SAM, 2 engr regt Determining the manning state of units is difficult. The following is based on the latest available information:",'1199,'82.42187500
'69,'Section header 250,"'SUBMARINES 1+",'1200,'45.23925781
'69,'Text 799,"'SSK 1 Sov Kilo with 6 X 533mm TTt",'1201,'86.03515625
'69,'Text 800,"'PRINCIPAL SURFACE COMBATANTS 7",'1202,'47.65625000
'69,'Text 801,"'DESTROYERS 1",'1203,'42.72460938
'69,'Section header 251,"'Total Armed Forces",'1204,'78.80859375
'69,'Text 802,"'DDG 1 Muntena with 4 X 2 SS-N-2C Styx SSM, SA- N-5 Grail SAM, 4 X 76mm guns, 2 X 3 533mm ASTT, 2 IAR 316 Alouette III hel",'1205,'80.85937500
'69,'Section header 252,"'FRIGATES 6",'1206,'43.01757813
'69,'List 16,"",'1207,'27.00195313
'69,'Text 803 - Part of List 16,"'FF 6",'1208,'44.36035156
'69,'Text 804 - Part of List 16,"'4 Tetal 1 with 4 X 76mm guns, 4 ASTT, 2 ASW RL",'1209,'49.12109375
'69,'Text 805 - Part of List 16,"'2 Tetal II with 1 X 76mm gun, 4 ASTT, 2 ASW RL, 1 IAR 316 Alouette III hel",'1210,'49.80468750
'69,'Section header 253,"'PATROL AND COASTAL COMBATANTS 61",'1211,'47.46093750
'69,'Section header 254,"'MISSILE CRAFT 6",'1212,'38.67187500
'69,'Text 806,"'3 Zborul PFM (Sov Tarantul I) with 2 X 2 SS-N-2C Styx SSM, 1 X 76mm gun 3 Sov Osa I PFM with 4 SS-N-2A Styx SSM 12 Epitrop PFT with 4 X 533mm TT",'1213,'28.78417969
'69,'Section header 255,"'TORPEDO CRAFT 28",'1214,'28.58886719
'70,'Header 12,"'NATO and Non-NATO Europe 97",'1215,'34.32617188
'70,'Table 84,"",'1216,'38.30566406
'71,'Title 24,"'98NATO and Non-NATO Europe",'1217,'44.65332031
'71,'Text 807,"'CIVIL DEFENCE TROOPS 1,350 RAILWAY DEFENCE TROOPS 1,400",'1218,'36.84082031
'71,'Text 808,"'Army 19,800",'1219,'35.35156250
'71,'Text 809,"'(incl 10,400 conscripts) 1 Corps HQ 1 tk bde (2 tk, 1 mech, 1 recce, 1 arty bn) 1 mech inf bde (2 mech inf, 1 tk, 1 recce, 1 arty bn) 1 arty, 1 engr bde 1 SSM regt, 1 Rapid Reaction bn",'1220,'45.14160156
'71,'Text 810,"'Slovenia Slvn",'1221,'35.40039063
'71,'Table 85,"",'1222,'82.76367188
'71,'Text 811,"'RESERVES 1 Corps HQ, 2 mech bde, 1 arty bde National Guard Force",'1223,'29.10156250
'71,'Text 812,"'EQUIPMENT MBT 272 T-72M RECCE 129 BRDM, 90 OT-65, 72 BPVZ AIFV 383 BMP-1, 93 BMP-2 APC 175 OT-90 TOTAL ARTY 390 TOWED 122mm: 75 D-30 SP 211: 122mm: 51 2S1; 152mm: 136 Dana (M-77); 155mm: 24 Zuzana 2000 MRL 122mm: 90 RM-70 MOR 120mm: 14 M-1982 SSM 9 FROG-7, SS-21 ATGW 538 (incl BMP-1/-2 and BRDM mounted): AT-3 Sagger, AT-5 Spandrel AD GUNS 200: 30mm: M-53/-59; 57mm: S-60 SAM SA-7, 48 SA-13 SURV GS-13 (veh), Long Trough (SNAR-1), Pork Trough ((SNAR-2/-6) arty), Small Fred/Small Yawn (veh, arty), Big Fred ((SNAR-10) veh, arty)",'1224,'36.15722656
'71,'Section header 256,"'Total Armed Forces",'1225,'51.75781250
'71,'Section header 257,"'ACTIVE 7,600",'1226,'29.90722656
'71,'Text 813,"'(incl e4-5,000 conscripts) Terms of service 7 months",'1227,'25.56152344
'71,'Text 814,"'RESERVES 61,000",'1228,'40.60058594
'71,'Section header 258,"'Air Force 10,200",'1229,'39.59960938
'71,'Text 815,"'Army (incl 300 maritime)",'1230,'47.55859375
'71,'Text 816,"'56 cbt ac, 19 attack hel Flying hours 45 1 Ftr wg with 24 MiG-29/UB, 12 MiG-21MF/UB 1 FGA/Recce wg 8 Su-22M4/UM3K, 12 Su-25K/UBK 1 Tpt wg 2 An-24, 2 An-26, 6 L410M, 2 Mi-8PS (VIP) 1 Hel wg 19* Mi-24V/D, 17 Mi-17, 6 Mi-2 Trg 20 L-29, 7 L-39 AAM AA-2 Atoll, AA-7 Apex, AA-8 Aphid, AA-10 Alamo, AA-11 Archer 3 AD bde AD SA-2, SA-3, SA-6, SA-10B",'1231,'88.47656250
'71,'Section header 259,"'Army 7,600",'1232,'43.96972656
'71,'Text 817,"'3 Force Comd 7 inf bde (each 1 active, 3 reserve inf bn) 1 SF 'bde' 1 SAM 'bde' (bn) 2 indep mech bn 1 avn 'bde' 1 arty bn",'1233,'85.30273438
'71,'Text 818,"'BORDER POLICE 1,700 GUARD TROOPS 250",'1234,'57.27539063
'71,'Section header 260,"'RESERVES",'1235,'45.33691406
'71,'Text 819,"'2 indep mech, 1 arty, 1 coast def, 1 ATK bn",'1236,'81.68945313
'71,'Section header 261,"'EQUIPMENT",'1237,'37.37792969
'71,'Text 820,"'MBT 46 M-84, 30 T-55S1 RECCE 7 BRDM-2 AIFV 52 M-80 APC 10 Valuk (Pandur), 28 BOV-1 TOWED ARTY 105mm: 18 M-2; 155mm: 18 Model 845 SP 122mm: 8 2S1 MRL 128mm: 48 M-71 (single tube), 4 M-63 MOR 120mm: 15 M-52, 101 M-74 ATGW AT-3 Sagger (incl 1 BOV-3SP), AT-4 Spigot (incl 12 BOV-3SP)",'1238,'87.89062500
'71,'Text 821,"'MARITIME ELEMENT (100) (effectively police)",'1239,'62.50000000
'71,'Section header 262,"'Forces Abroad",'1240,'45.23925781
'71,'Text 822,"'UN AND PEACEKEEPING CYPRUS (UNFICYP): 272 ETHIOPIA/ERITREA (UNMEE): 200 MIDDLE EAST (UNTSO): 2 obs SIERRA LEONE (UNAMSIL): 2 obs SYRIA (UNDOF): 94 YUGOSLAVIA (KFOR): 40",'1241,'81.64062500
'71,'Text 823,"'Paramilitary 4,700",'1242,'39.08691406
'72,'Text 824,"'NATO and Non-NATO Europe 99",'1243,'30.32226563
'72,'Text 825,"'BASE Koper 1 PCI",'1244,'55.81054688
'72,'Text 826,"'AIR ELEMENT (120) 8 armed hel AC 12 PC-9, 8 Zlin-242, 1 LET L-410, 3 UTVA-75, 2 PC- 6, 2 Z-143L HEL 3 B-206, 8* B-412 SAM 9 SA-9 AD GUNS 20mm: 9 SP; 30mm: 9 SP; 57mm: 21 SP",'1245,'84.42382813
'72,'Text 827,"'Forces Abroad",'1246,'52.05078125
'72,'Text 828,"'UN AND PEACEKEEPING BOSNIA (SFOR II): 78 CYPRUS (UNFICYP): 3 MIDDLE EAST (UNTSO): 2 obs YUGOSLAVIA (KFOR): 6",'1247,'77.34375000
'72,'Text 829,"'Paramilitary 4,500",'1248,'56.49414063
'72,'Text 830,"'POLICE 4,500 armed (plus 5,000 reserve) hel 2 AB-206 Jet Ranger, 1 AB-109A, 1 AB-212, 1 AB-412",'1249,'71.04492188
'72,'Text 831,"'Sweden Swe",'1250,'51.26953125
'72,'Table 86,"",'1251,'92.23632813
'72,'Section header 263,"'Total Armed Forces",'1252,'66.89453125
'72,'Text 832,"'ACTIVE 33,900 (incl 15,900 conscripts and recalled reservists) Terms of service Army, Navy 7-15 months Air Force 8- 12 months",'1253,'90.13671875
'72,'Text 833,"'RESERVES 262,000",'1254,'42.72460938
'72,'Text 834,"'(obligation to age 47) Army (incl Local Defence and Home Guard) 225,000 Navy 20,000 Air Force 17,000",'1255,'83.05664063
'72,'Text 835,"'Army 19,100",'1256,'42.16308594
'72,'Table 87,"",'1257,'41.77246094
'72,'Text 836,"'(incl 1,100 Coastal Defence, 320 Naval Aviation; 2,300 conscripts) BASES Muskö, Karlskrona, Härnösand, Göteborg (spt only)",'1258,'45.80078125
'72,'Text 837,"'SUBMARINES 7 SSK 7",'1259,'45.99609375
'72,'List 17,"",'1260,'51.75781250
'72,'Text 838 - Part of List 17,"'3 Gotland with 4 X 533mm TT, TP-613 HWT and TP- 43/45 LWT (AIP powered)",'1261,'29.71191406
'72,'Text 839 - Part of List 17,"'4 Västergotland with 6 X 533mm TT, TP-613 HWT and TP-43/45 LWT (2 being fitted with AIP)",'1262,'26.24511719
'72,'Text 840,"'Navy 7,100",'1263,'26.63574219
'72,'Section header 264,"'PATROL AND COASTAL COMBATANTS 45",'1264,'34.74121094
'72,'Text 841,"'MISSILE CRAFT 20 PFM",'1265,'33.66699219
'72,'List 18,"",'1266,'38.20800781
'72,'Text 842 - Part of List 18,"'4 Göteborg with 4 X 2 RBS-15 SSM, 4 ASW torp, 4 ASW mor",'1267,'26.97753906
'72,'Text 843 - Part of List 18,"'2 Stockholm with 4 X 2 RBS-15 SSM, 2 Type 613 HWT, 4 ASW torp, 4 ASW mor (in refit until 2002)",'1268,'26.73339844
'72,'Text 844 - Part of List 18,"'8 Kaparen with 6 RBS-12 Penguin SSM, ASW mor",'1269,'99.98990631
'72,'Text 845 - Part of List 18,"'6 Norrköping with 4 X 2 RBS-15 SSM, 2-6 Type 613 HWT",'1270,'27.51464844
'72,'Text 846,"'About 25 PCI<",'1271,'42.72460938
'72,'Section header 265,"'PATROL CRAFT 25",'1272,'32.29980469
'73,'Section header 266,"'ONATO and Non-NATO Europe",'1273,'35.66894531
'73,'Text 847,"'6b, 20 Hkp-9a (BO-105) AT, 11 Hkp-10 (Super Puma) SAR, 5 Hkp-11 (Bell 412) SAR",'1274,'47.75390625
'73,'Table 88,"",'1275,'32.93457031
'73,'Section header 267,"'Forces Abroad",'1276,'32.54394531
'73,'Text 848,"'UN AND PEACEKEEPING BOSNIA (SFOR I 41 CROATIA (UNMOP): 1 obs (SFOR): 1 DROC (MONUC): 1 obs EAST TIMOR (UNTAET): 2 obs ETHIOPIA/ERITREA (UNMEE): 13 incl 8 obs GEORGIA (UNOMIG): 5 obs INDIA/ PAKISTAN (UNMOGIP): 8 obs IRAQ/KUWAIT (UNIKOM): 5 obs MIDDLE EAST (UNTSO): 11 obs SIERRA LEONE (UNAMSIL): 3 obs YUGOSLAVIA (KFOR): 751",'1277,'49.12109375
'73,'Text 849,"'Paramilitary 600",'1278,'34.37500000
'73,'Text 850,"'COAST GUARD 600 1 Gotland PCO and 1 KBV-171 PCC (fishery protec- tion), some 65 PCI AIR ARM 2 C-212 MR CIVIL DEFENCE shelters for 6,300,000 All between ages 16-25 liable for civil defence duty VOLUNTARY AUXILIARY ORGANISATIONS some 35,000",'1279,'46.48437500
'73,'Title 25,"'Switzerland CH",'1280,'36.57226563
'73,'Table 89,"",'1281,'47.94921875
'73,'Section header 268,"'Total Armed Forces",'1282,'37.74414063
'73,'Text 851,"'ACTIVE about 3,600 (career officers and NCOs) plus recruits (2 intakes in 2000 (total 23,270) each for 15 weeks only) Terms of service 15 weeks compulsory recruit trg at age 19-20, followed by 10 refresher trg courses of 3 weeks over a 22-year period between ages 20-42. Some",'1283,'59.47265625
'74,'Header 13,"'NATO and Non-NATO Europe 101",'1284,'47.26562500
'74,'Header 14,"'181,000 attended trg in 2000",'1285,'46.48437500
'74,'Header 15,"'RESERVES 351,200",'1286,'47.75390625
'74,'Header 16,"'1 SAM regt (3 bn, each with 2 or 3 bty; B/L-84 Rapier) 5 AD Regt (each with 2 bn; each bn of 3 bty; 35mm guns, Skyguard fire control radar)",'1287,'55.71289063
'74,'Section header 269,"'Army 320,600 (to be mobilised)",'1288,'46.28906250
'74,'Table 90,"",'1289,'28.54003906
'74,'Section header 270,"'Air Force 30,600 (to be mobilised)",'1290,'52.53906250
'74,'Text 852,"'(incl AD units, mil airfield guard units); 138 cbt ac, no armed hel 1 Air Force bde, 1 AD bde, 1 Air-Base bde, 1 C3I bde, AF Maintenance Service Flying hours: 150-200; reserves approx 50 FTR 9 (incl 1 trg) sqn 5 with 70 Tiger II/F-5E, 1 trg sqn with 3 Tiger II/F-5E and 12 Tiger II/F-5F 3 with 26 F/A-18 C and 7 F/A-18D RECCE 2 sqn with 16* Mirage IIIRS 2, 4* Mirage IIIDS (pilot trg only) TPT 1 sqn with 16 PC-6, 1 Learjet 35A, 2 Do-27, 1 Falcon-50 HEL 6 sqn with 15 AS-332 M-1 (Super Puma), 58 SA-316 (Alouette III) TRG 19 Hawk Mk 66, 38 PC-7, 11 PC-9 (tgt towing) UAV 4 systems ADS 95 Ranger operational 2003. 1 UAV bn in basic trg AAM AIM-9 Sidewinder, AIM-120 AMRAAM",'1291,'75.83007813
'74,'Section header 271,"'Forces Abroad",'1292,'64.35546875
'74,'Text 853,"'UN AND PEACEKEEPING",'1293,'26.31835938
'74,'Text 854,"'BOSNIA (OSCE): 50 CROATIA (UNMOP): 1 obs DROC (MONUC): 2 obs ETHIOPIA/ERITREA (UNMEE): 4 obs GEORGIA (UNOMIG): 4 obs KOREA (NNSC): 5 Staff MIDDLE EAST (UNTSO): 9 obs YUGOSLAVIA (KFOR): some 160; 1 coy",'1294,'75.43945313
'74,'Section header 272,"'Paramilitary",'1295,'50.19531250
'74,'Text 855,"'CIVIL DEFENCE 280,000 (not part of Armed Forces)",'1296,'59.91210938
'74,'Table 91,"",'1297,'88.42773438
'74,'Text 856,"'a Incl exp on paramilitary forces b Excl US Cooperative Threat Reduction programme: 1992-96 US$395m, of which US$171m spent by Sep 1996. Programme continues through 2000",'1298,'64.25781250
'74,'Table 92,"",'1299,'70.75195313
'74,'Section header 273,"'Total Armed Forces",'1300,'62.25585938
'74,'Text 857,"'ACTIVE 303,800 (excl Strategic Nuclear Forces and Black Sea Fleet; incl 43,600 in central staffs and units not covered below) Terms of service Army, Air Force 18 months Navy 2 years",'1301,'84.03320313
'74,'Text 858,"'RESERVES some 1,000,000 mil service within 5 years",'1302,'53.12500000
'74,'Text 859,"'AIR DEFENCE 1 AD bde with",'1303,'41.30859375
'75,'Title 26,"'NATO and Non-NATO Europe",'1304,'45.43457031
'75,'Text 860,"'ATTACK HEL 247 Mi-24 SPT HEL 4 Mi-2, 31 Mi-6, 162 Mi-8, 11 Mi-26 SURV SNAR-10 (Big Fred), Small Fred (arty)",'1305,'64.50195313
'75,'Section header 274,"'Strategic Nuclear Forces",'1306,'33.32519531
'75,'Text 861,"'Elimination of Ukr's nuclear wpns on schedule to be completed by Dec 2001",'1307,'50.58593750
'75,'Text 862,"'Navyt 13,000",'1308,'40.60058594
'75,'Section header 275,"'Ground Forces 151,200",'1309,'32.25097656
'75,'Text 863,"'3 Op Comd (North, South, West) MoD tps: 1 air mobile bde, 1 SSM bde (SS-21), 1 arty (trg), 1 engr bde WESTERN OP COMD Comd tps 1 arty div (1 arty, 1 MRL, 1 ATK bde), 3 SSM (SS-21) bde, 1 air mobile regt, 1 engr bde, 2 army avn bde 2 Army Corps 1 with 2 mech div (each 3 mech, 1 tk, 1 SP arty regt), 2 mech bde, 1 arty bde, 1 MRL regt, 1 ATK regt 1 with 2 mech div (each 3 mech, 1 tk, 1 SP arty regt), 1 mech bde, 1 arty regt, 1 MRL regt, 1 ATK regt SOUTHERN OP COMD Comd tps 1 mech div (2 mech bde), 1 air mobile div (1 air aslt, 1 airmobile bde, 1 arty regt), 1 arty div (1 arty, 1 MRL, 1 ATK bde), 1 air mobile, 1 SSM (Scud), 1 avn bde 2 Army Corps 1 with 1 tank div (3 tk, 1 SP arty regt), 2 mech div (each 2 mech, 1 tk, 1 SP arty regt), 1 arty bde, 1 MRL regt, 1 ATK bde, 1 engr regt 1 with 2 mech, 1 arty bde, 1 MRL, 1 ATK, 1 engr regt NORTHERN OP COMD Comd tps 2 mech div (3 mech, 1 SP arty regt), 1 tk trg centre, 1 tank, 2 SSM bde (1 Scud, 1 SS-21), 1 army avn bde, 1 engr regt 1 Army Corps with 1 tank div (3 tk, 1 SP arty regt), 1 mech div (2 mech, 1 SP arty regt), 1 mech trg centre, 1 arty bde, 1 MRL, 1 ATK, 1 engr regt EQUIPMENT MBT 3,937: 149 T-55, 2,277 T-64, 1,238 T-72, 273 T-80 RECCE some 600 BRDM-2 AIFV 3,078: 1,011 BMP-1, 458 BRM-1K, 1,467 BMP-2, 3 BMP-3, 61 BMD-1, 78 BMD-2 APC 1,782: 202 BTR-60, 1,087 BTR-70, 451 BTR-80, 42 BTR-D; plus 2,090 MT-LB, 4,700 'look-a-likes' TOTAL ARTY 3,702 TOWED 1,130: 122mm: 437 D-30; 152mm: 219 D- 20, 185 2A65, 289 2A36 SP 1,301: 122mm: 640 2S1; 152mm: 2S3,242S5, 40 2S19, 203mm: 101 2S7 COMBINED GUN/MOR 120mm: 2S9, 2 2B16 MRL 603: 122mm: 346 BM-21, 20 9P138; 132mm: 4 BM-13; 220mm: 9P140; 300mm: 94 9A52 MOR 604: 120mm: 346 2S12, 257 PM-38; 160mm: 1 M-160 SSM 72 Scud B, 50 FROG, 90 SS-21 ATGW AT-4 Spigot, AT-5 Spandrel, AT-6 Spiral ATK GUNS 100mm: 500 T-12/MT-12 AD GUNS 30mm: 0 2S6 SP; 57mm: e400 S-60 SAM 100 SA-4, 125 SA-8, 60 SA-11, 150 SA-13",'1310,'37.67089844
'75,'Text 864,"'(incl nearly 2,500 Naval Aviation, 1,500 Naval Infantry; 2,000 conscripts) On 31 May 1997, RF President Boris Yeltsin and Ukr President Leonid Kuchma signed an inter-governmental agreement on the status and terms of the Black Sea Fleet's deployment on the territory of Ukr and parameters for the fleet's division. The RF Fleet will lease bases in Sevastopol for the next 20 years. It is based at Sevastopol and Karan- tinnaya Bays and jointly with Ukr warships at Streletskaya Bay. The overall serviceability of the fleet is very low",'1311,'51.46484375
'75,'Table 93,"",'1312,'29.71191406
'75,'Text 865,"'BASES Sevastopol, Donuzlav, Odessa, Kerch, Ochakov, Chernomorskoye (Balaklava, Nikolaev construction and repair yards)",'1313,'47.07031250
'75,'Text 866,"'SUBMARINES 1t SSK 1 Foxtrot (Type 641) (non-op)",'1314,'27.56347656
'76,'Text 867,"'NATO and Non-NATO Europe 103",'1315,'33.20312500
'76,'Section header 276,"'SUPPORT AND MISCELLANEOUS 9",'1316,'25.46386719
'76,'Text 868,"'1 AO, 2 Vytegrales AK, 1 Lama msl spt, 1 Mod Moma AGI, 1 Primore AGI, 1 Kashtan buoytender, 1 Elbrus ASR; 1 AGOS",'1317,'56.98242188
'76,'Text 869,"'NAVAL AVIATION (2,500)",'1318,'27.05078125
'76,'Text 870,"'EQUIPMENT 13 armed hel AIRCRAFT TPT 8 An-26, 1 An-24, 5 An-12, 1 Il-18, 1 Tu-134 HELICOPTERS ASW 11 Be-12, 2 Ka-27E TPT 5 Mi-6 UTL 28 Ka-25, 42 Mi-14",'1319,'55.90820313
'76,'Text 871,"'NAVAL INFANTRY (1,500) 2 inf bn",'1320,'41.67480469
'76,'Figure 19,"",'1321,'37.01171875
'76,'Section header 277,"'Air Force 96,000",'1322,'48.82812500
'76,'Text 872,"'543 cbt ac, no attack hel 2 air corps (5th and 14th AVK), 1 multi-role rapid reaction air gp (35th AVG), 1 cbt trg centre, 1 trg institute BBR 1 regt with 32 Tu-22M FGA/BBR 2 div HQ 5 regt (incl 1 trg) with 126 Su-24 FGA 2 regt with 63 Su-25 FTR 2 div, 8 regt with 224 MiG-29 (206 operational, 2 trg, 16 in store), 62 Su-27 RECCE 2 regt with 29* Su-24 CBT TRG 4* Su-24, 1* MiG-23, 2* MiG-29 TPT 78 II-76, 45 SAn-12/An-24/An-26/An-30/Tu-134 II-78 (tkr/tpt) TRG 5 regt with 329 L-39 (plus 293 in store), 1 regt with 16 Mi-8 SPT HEL 111 Mi-2, 23 Mi-6, 170 Mi-8 AAM AA-7, AA-8., AA-9, AA-10, AA-11 ASM AS-7, AS-9, AS-10, AS-11, AS-12, AS-13, AS-14, AS-15 SAM 825: SA-2/-3/-5/-10/-12A/-300",'1323,'64.79492188
'76,'Section header 278,"'Forces Abroad",'1324,'38.57421875
'76,'Text 873,"'UN AND PEACEKEEPING CROATIA (UNMOP): 1 obs DROC (MONUC): 9 obs ETHIOPIA/ERITREA (UNMEE): 6 obs LEBANON (UNIFIL): 642 YUGOSLAVIA (KFOR): 240",'1325,'65.47851563
'76,'Section header 279,"'Paramilitary",'1326,'45.50781250
'76,'Text 874,"'MVS (Ministry of Internal Affairs) 42,000, 4 regions, internal security tps, 85 ACV, 6 ac, 8 hel NATIONAL GUARD 26,600 (to be disbanded) 4 div, 1 armd regt, 1 hel bde, 60 MBT, 500 ACV, 12 attack hel BORDER GUARD 34,000 HQ and 3 regions, 200 ACV",'1327,'52.24609375
'76,'Section header 280,"'MARITIME BORDER GUARD",'1328,'33.49609375
'76,'Table 94,"",'1329,'32.71484375
'76,'Text 875,"'Russia £1,100 naval inf",'1330,'29.05273438
'76,'Section header 281,"'Foreign Forces",'1331,'31.49414063
'76,'Text 876,"'Serbia £9,900,000 Serb 66% Albanian 17%, 90% in Kosovo Hungarian 4% mainly in Vojvodina Montenegro £700,000 Montenegrin 62% Serb 9% Albanian 7% &2,032,000 Serbs were living in the other Yugoslav republics before the civil war",'1332,'36.20605469
'76,'Title 27,"'Yugoslavia, Federal Republic of (Serbia-Montenegro) FRY",'1333,'47.36328125
